path	provisional_role	review_coverage	lines	sha256	title
docs/research/round19-plan.md	research-or-decision-record	structural-only	216	523f356a0beb7b69603892e1fbb579993411fd1d6b87b5c4cfdbb203bc47ddf5	Round 19 — Atlas navigation and interface fixes
docs/research/round19-playtest.md	research-or-decision-record	structural-only	41	46aaa9695f4ef0f6d23811f695825d6bcadf673f222f3c55087f1a51dc53d829	Round 19 playtest
docs/research/round19-pursuit-followup.md	research-or-decision-record	structural-only	105	9d294bf62f66fba755477bdf37ec6456de8272dd578d100225763288241d2d5c	Round 19 follow-up — movement-gated ambient return
docs/research/round19-pursuit-review.md	historical-evidence	structural-only	66	d5f2a25b8a6911c7ce43195d594ba948b6fb197fe7c08929505a53db110b55af	Round 19 pursuit-motion follow-up — independent review
docs/research/round19-review-dragon-docs.md	historical-evidence	structural-only	112	bf2e8abb95c22127156c194dafe83384b766042cc6673bc92c4bb6cb3472ba4a	Round 19 D and living-document drift — independent review
docs/research/round19-review-map.md	historical-evidence	structural-only	39	32c98d314b0c15b622a287c12844119a26a0c2d6de256fe9096d10276fa11622	Round 19 A — Independent atlas review
docs/research/round19-review-ui.md	historical-evidence	structural-only	38	f56f7f13242515aa79efae60a01f7a807ae33df7dd482fefa5e3c64080845ea0	Round 19 independent review — lanes B/C
docs/research/round19-ui-followup-review.md	historical-evidence	structural-only	23	91994fc0b2808c36e6f813d6c36726fadfd40fd8e7a403ccff56ee079b98a0d1	Talent presentation follow-up — PASS
docs/research/round19-ui-followup.md	research-or-decision-record	structural-only	53	494e7191d5e59ab092fa85a0c7e9621b0b4a78a3232f9bf57504050b18107f07	Round 19 UI follow-up — shared Map window and talent affordance
docs/research/round19-ui-report.md	research-or-decision-record	structural-only	75	57932ea7a2f48c3fce537123466de7936b77efd6e6e1cce310b55001ca08e426	Round 19 lane B — Character, Talents and Skills report
docs/research/round7-decisions.md	research-or-decision-record	structural-only	204	42d5e2aa6cd30e2da755873e16bc715507991722df579f0f96a38f456ff8d6b2	Round 7 historical decisions
docs/research/round7-inventory-extract.md	research-or-decision-record	structural-only	479	003535561b723a7b64009f4b7aca98d17056ef5a0c57d63b6465215d868a8157	Round 7 current-game inventory extract
docs/research/round8-decisions.md	research-or-decision-record	structural-only	291	db7e68a016f182bec43eeff39c5eadd2db9177b5bba94dc9feb65a1e4bd35ef5	Round 8 historical decisions
docs/research/round9-decisions.md	research-or-decision-record	structural-only	794	df23929a31edaaf435d58076dbc4a1b843e93195877a5bb8e94693cf44a70e1b	Round 9 historical decisions
docs/research/round9-design-drift.md	research-or-decision-record	structural-only	121	1f769c9acca03d1dfc44fb208c0d25dcc8ca649cbbaa424188971388ea76f54d	Round 9 design-doc drift audit (R9-AUDIT, GPT-5.6 Sol, read-only, 2026-09-19)
docs/research/shared-station-ownership-audit.md	historical-evidence	structural-only	115	b5145810fdfc5aa9c6d090da6d5793c84affd7d858ff250769aaf0d55402f087	Shared station inventory audit
docs/research/spawn-variance-audit.md	historical-evidence	structural-only	81	f37f3188701df5536ca3122abe29e7452ae710ae4e08deb5bf172a6ecabde257	Spawn variance audit — round 5 baseline
docs/research/station-viewer-rules-audit.md	historical-evidence	structural-only	58	7f3b48af0b557b414050d61aad313f42debb1cd9fa6236d0f20f40e830dbd577	Station viewer rules — design audit
docs/research/voxelibre_minetest_game.md	technical-reference	structural-only	48	b9bdec03ed35f26c30d5e336e32d82e7f2c9bebbbf72112924191013dd4594d8	VoxeLibre + minetest_game Briefing
docs/research/wp11-talents-phase1.md	research-or-decision-record	structural-only	416	c31bbd9bd26d5be698aa2ee41532e2b5b32399915661ad3543300532a6111523	WP11 talents, phase 1 — what shipped, what it measures, what is open
docs/research/wp13-capital-library.md	research-or-decision-record	structural-only	516	31a99cb4f5f38a7ffad61a0e9c60d395e60868d4cd95b1511cdf16c8956c1fc3	WP13: the capital parts library
docs/research/wp13-capital-terrain.md	research-or-decision-record	structural-only	429	da788064f0e2575cec09f4be8fbcd93404f80f24aee0c1e55f23b88b1cf64aa6	WP13 round 3, lane 1: capital terrain — step bands and race ground
docs/research/wp13-capitals-pois-contract.md	research-or-decision-record	structural-only	252	6a3a8985d947e7f2aff10016f2342a268e3bbfb7b6783c34d0694f236e5f5cff	WP13: capitals and POI structures — contract draft
docs/research/wp13-character-visuals-contract.md	research-or-decision-record	structural-only	59	26e93c992d200e90e77ce17cb01db87168ec933601f2f41650564bb6840289fc	WP13: character visuals — contract
docs/research/wp13-character-visuals.md	research-or-decision-record	structural-only	444	41a9b9d7e95cdd5915278edf63ad58285ecec6fdf6df01738aca5ebda4b99029	WP13 increment: character visuals
docs/research/wp13-dawnmere-fields.md	research-or-decision-record	structural-only	273	35489c61d4d43e8abb8bef3ac9db4fe0285f43993840f789ebea02a17cc9732f	WP13: Dawnmere Fields, the second start (fourth increment)
docs/research/wp13-dur-brannoc.md	research-or-decision-record	structural-only	1272	69090a619581d3d5b78fe6471d6582921e9b0880a65da37f6611ba14f33afdc1	WP13: Dur Brannoc, the dwarf capital and the first walled one
docs/research/wp13-fishing.md	research-or-decision-record	structural-only	447	8c9686720c01eff8234b14b07e201b446d0920758b88e84403492cb766ac2a2b	WP13 playtest round 5 — the axe in the hand, the rod, and fish
docs/research/wp13-floating-bushes.md	research-or-decision-record	structural-only	293	eef60f465bd7b37a3212240cf0cf46f0d0b627146e924e45a2de774fc1dc6e70	WP13 playtest round 3, lane 2: the bushes that floated — 2026-09-15
docs/research/wp13-gor_drazhak.md	research-or-decision-record	structural-only	1091	e826a23aa6bb081bf6b19fb3770ff1ca50bc5bc28963539f638753efe1d6b07e	WP13: Gor Drazhak, the orc capital
docs/research/wp13-hearthpine-brief.md	research-or-decision-record	structural-only	134	eb03ccade6161c773c70cbe5e90c3ec06390a0df6c1420d5262c6cf70f3f306b	WP13: first Hearthpine settlement increment
docs/research/wp13-hearthpine-library.md	research-or-decision-record	structural-only	457	18f1e77fac32f9998ca2c1bd6aae0ad0d9309ddcb509f8b43c01f0a36c4084ee	WP13: building library and Hearthpine rebuild (third increment)
docs/research/wp13-hearthpine-polish.md	research-or-decision-record	structural-only	121	589bfc1474dda3cd1838c873d211cad8b9aa91a7f7976c76c99f895a3aaf106b	WP13: Hearthpine settlement polish
docs/research/wp13-highcourt-districts.md	research-or-decision-record	structural-only	637	7220f5ede4f7946d60421d9fa054d5b29db9f9ee7b6c6ecfdca909b952a7810c	WP13: Highcourt's other three districts, and the quadrant permutation
docs/research/wp13-highcourt-fill.md	research-or-decision-record	structural-only	701	be5079b4e4b6816cba3fe42c03b4292e04d7a87ce667b63aa6fa8548f57c5161	WP13: Highcourt's wall ring, its fill and its trades
docs/research/wp13-highcourt.md	research-or-decision-record	structural-only	484	e18d48e08dc980b8c82b9b0974968279da410e6a2c72e0fee688e9035537df2f	WP13: Highcourt, the pilot capital
docs/research/wp13-kapok.md	research-or-decision-record	structural-only	251	7c2abdd6457ed105f135693ca6b069d5bbd916fbfb9d0ba0e5ff37c63621d4ef	WP13: Kapok Cradle, the troll start (fifth increment, troll lane)
docs/research/wp13-kezamba.md	research-or-decision-record	structural-only	1543	82fb271d0eb6ca6d9f5279b1d75569c8cc56ea5d7ef8bb3710cd5706a6620bea	WP13: Kezamba, the troll capital, and the one built round a lake
docs/research/wp13-lane-routes.md	research-or-decision-record	structural-only	367	2e39f83fe76740e9098f984b36e5eff96fbacde99f1dda96090195146e9f7850	WP13: where a capital's streets meet WP40's routes
docs/research/wp13-lethariel.md	research-or-decision-record	structural-only	937	2d6bf14ee1fb69d70c61181e77ca7ac0f94521928fc7db860e8b79c5616fe403	WP13: Lethariel, the elf capital and the first one built round a lake
docs/research/wp13-nhal_veyr.md	research-or-decision-record	structural-only	1162	fb2ccd78d6cec81c48e361df05c7bc3f032fa4aaa5ae097f475ef78135c94d63	WP13: Nhal Veyr, the undead capital and the raised necropolis
docs/research/wp13-npc-round-2.md	research-or-decision-record	structural-only	228	8c1cf8a93025046bd808f17dc705a91a2da8830b3fe9e2de32ec19c275cdfb9f	WP13 playtest round 2 — settlement NPC behaviour (2026-09-15)
docs/research/wp13-npc-sockets-contract.md	research-or-decision-record	structural-only	319	9d53b0eee2d4d36d7312c05e0b617dd44d385c72a33d5d6dcdb298d14ae28a6b	WP13: settlement sockets for NPCs — contract
docs/research/wp13-npc-vocabulary.md	research-or-decision-record	structural-only	653	277032adeb5a8b0cf070751a1b665d38e66105e616fc37ee957cfe5983190d56	WP13 wave 2: the NPC vocabulary — six activities, seven professions, a capital probe
docs/research/wp13-npc-work.md	research-or-decision-record	structural-only	465	9e069b44afae71c10c6cdb40c4bc7586778b4bfceba703b7b52dc4b3883119a6	WP13 round 3: settlement work, the 80/20 split and profession vendors
docs/research/wp13-polish-wave3.md	research-or-decision-record	structural-only	604	27439f451dd329308df1a0f0babe8369a40cd240f2213abc571cb95a6936212f	WP13 wave 3, Lane P: polish and carried-over items
docs/research/wp13-route-gates.md	research-or-decision-record	structural-only	510	d2d3dff0368907c6cfe4b4d7cbff847be4f14cefb054f2ca836f1de582dc0308	WP13: WP40's routes end at the capital gates
docs/research/wp13-seam-generalisation.md	research-or-decision-record	structural-only	559	0c41e27445026c4f1cf80406e22853bbf6b83b33712b38a9b1a138df44fe9efb	WP13: the settlement seam generalisation, and Highcourt in the world
docs/research/wp13-settlement-pipeline.md	research-or-decision-record	structural-only	196	aa0df8db77d51a0fa4c1313a3ddfa0355d08fd0a9b4649944237a3751153960b	WP13: settlement authoring pipeline
docs/research/wp13-silverleaf.md	research-or-decision-record	structural-only	176	0594d71896910a9801200b5d511ba4bd7ae68692bbecc9e47e30a42e897d0f1a	WP13: Silverleaf Glade, the third start (fifth increment)
docs/research/wp13-start-npcs.md	research-or-decision-record	structural-only	775	ec8c3ecf11bcf0af8cdf256f52f62c835be8aa047aa384c5402e711e84b6587d	WP13: the start settlements' first NPC roster
docs/research/wp13-start-preload.md	research-or-decision-record	structural-only	119	d98b92e1564e06baffa89397db71ad1147bdd20f21d9c94a08991d3adbbd3c2d	Start-area preload and start-footprint spawn refusal
docs/research/wp13-stillgrave.md	research-or-decision-record	structural-only	316	8fbaf472eeb13b92215990341e13d8a60e7ae752fcca4be2a48c39158a1cce32	WP13: Stillgrave Hollow, the undead start (fifth increment)
docs/research/wp13-street-geometry.md	research-or-decision-record	structural-only	400	c20b02992557dd1ef966969395a468d6a4710b1d971b3cb2547b59c704789bbe	WP13 — one street rule for all six capitals (2026-09-16)
docs/research/wp13-streets-round4.md	research-or-decision-record	structural-only	601	8663844f154fbb56602ee9ae7cffb0742a79988e24a12c80ee5ca13939545522	WP13 — the streets after playtest 6 (2026-09-16)
docs/research/wp13-sunscar-camp.md	research-or-decision-record	structural-only	296	f54df93261feb1f921ad69ef3fe6614da8160f2cd38925be72b8559e69501fa2	WP13: Sunscar Camp, the orc start (fifth increment)
docs/research/wp13-weapon-ladder.md	research-or-decision-record	structural-only	396	367a787b686c71ade781bc5237924852feb6bbde8abe7051b52a02ad14fa6956	WP13 increment: one weapon ladder
docs/research/wp26-implementation.md	research-or-decision-record	structural-only	276	dcebdfb52300e97a998cfbd787050a5f3b8772675214ba6566e3d735d863db9c	WP26 implementation — the two-slot furnace and the universal alloy chain
docs/research/wp26-task-card.md	work-brief-needs-status-check	structural-only	223	e26cb2be344a00531b099725389aca0e5897085c4217c0d3dc0fde8a7c459dad	WP26 Task Card — Two-Slot Furnace and the Universal Alloy Chain
docs/research/wp33-gathering-contract-candidate.md	research-or-decision-record	structural-only	607	45078cf93ebb012bdb2eeeffa481c86dccda65bd68002fc9455496cf62b1c598	WP33 / WP40 R7 Gathering Contract Candidate
docs/research/wp33-gathering-cultural-preflight.md	research-or-decision-record	structural-only	358	6a32f3e6077e97c6d38d68e2ece840ff34b63a831290623cca0e7725f25bb846	WP33 Gathering and Cultural Surface Resources Preflight
docs/research/wp33-r7-contract-candidate-review.md	historical-evidence	structural-only	185	530aa16bded6e42f94d6a88e1314f5c12a32ec8cab3653f3b0562f9008ff466d	WP33 / WP40 R7 Contract Candidate Review
docs/research/wp33-r7-preflight-review.md	historical-evidence	structural-only	275	7210e5b1a2d7ed291cd2ad3a7f02c9fa154b9aca444ac9dff06c0b0501bba914	Independent Review: WP33 Gathering / WP40 R7 Cutover Preflights
docs/research/wp37-task-card.md	work-brief-needs-status-check	structural-only	136	e0c314fc20b533121fa568b5d03156e00f4070de1654161afccf3b5506a9c5ad	WP37 Task Card — Apply the 0.75 Surface-Density Multiplier
docs/research/wp40-acceleration-and-delivery-plan.md	research-or-decision-record	structural-only	1033	ab470ae90359b5411863bd7f4366e1092749a5480ffbb5135b47910217a68aa0	WP40 acceleration and delivery plan
docs/research/wp40-biome-cover-junctions.md	research-or-decision-record	structural-only	136	62569d89e56608f1fd29ccae65685225e10765abeaef69051b52a477839287f3	WP40 biome cover and road junction follow-up
docs/research/wp40-completion.md	historical-evidence	structural-only	159	90780dc9314b067bbf550d9c4b32205f91a5b199bfadfe1923544eea28f76776	WP40 completion record — 2026-09-13
docs/research/wp40-engineering-brief.md	work-brief-needs-status-check	structural-only	494	3c87e3fb66c10022802fb356e38de9011c064186ac0f8a09cfcece9d0345fc2a	WP40 Simple Named-Zone World — Engineering Contract
docs/research/wp40-flight-nudge.md	research-or-decision-record	structural-only	62	e702b97711bc9d17dc77720f0a7f043c1cff464c97d0c7ef7b9650a402dcc288	WP40 flying-mob near-ground nudge
docs/research/wp40-hydrology-depth-evidence/README.md	historical-evidence	structural-only	32	8ddb929bf9d62a27e40548815d6477120c7b7f3735511d07dcec41965632e511	Hydrology depth crash reproduction
docs/research/wp40-hydrology-depth-fix.md	research-or-decision-record	structural-only	62	65083eafc928f3b93b3ae5249819e1ab8e4424a5e769aed927747007aeccc3ab	Variable hydrology depth integration fix — 2026-09-13
docs/research/wp40-mapgen-profile-tree-fix.md	research-or-decision-record	structural-only	262	3168d40d279a6c6d30b2a9693fbfed888c1879b07403847f44ae4036253795b3	WP40 tree slice correction and real-engine performance follow-up
docs/research/wp40-mapgen-quality.md	research-or-decision-record	structural-only	191	e36e921b182a5d7ea2bdfb5c36c7e8a95025055f44d736546d855e211c56486a	WP40 local terrain quality follow-up
docs/research/wp40-mapgen-throughput.md	research-or-decision-record	structural-only	108	78c7bf284769e166acb5d87cdce33029e05d35520d6fec98ff63cfa6fe7337c3	Mapgen throughput follow-up — 2026-09-13
docs/research/wp40-planner-throughput-evidence/README.md	historical-evidence	structural-only	33	ba8fa6990f634ee1b8bac8fe5f913b0473256c5a00aa15b515ea9ad67cad5697	Planner-throughput evidence
docs/research/wp40-planner-throughput-evidence/review.md	historical-evidence	structural-only	22	43f388a444bc36223de4022ab203255ad0d06e29574b1fb11fb97c677497a413	Independent review receipt — 2026-09-13
docs/research/wp40-planner-throughput.md	research-or-decision-record	structural-only	124	b4bce775924e6d78ce041f62e5337db027ba453cf8e258875af14f434944f1a1	Planner throughput follow-up — 2026-09-13
docs/research/wp40-puc-final-gate-inventory.md	research-or-decision-record	structural-only	1747	94f1c3a555b48b3158cde329631798694288798590899e7cd66c84337e8c5d82	WP40 PUC final-gate inventory
docs/research/wp40-quality-caves.md	research-or-decision-record	structural-only	40	5d7b02335be7612619f0376f3129a48c7ab340d5c7871a39fbd0d4ef61fd5fab	WP40 quality follow-up: surface cave entrances
docs/research/wp40-quality-geometry.md	research-or-decision-record	structural-only	143	1c5cca2e3c4403fbf4c9ac29674527b563729f648dc91eb9eeea7ed68f5f7058	WP40 quality geometry revision
docs/research/wp40-quality-junctions.md	research-or-decision-record	structural-only	54	50b9d1685cbceeea40da093191c977fb9f155020a17feee6c97cfbcc557b93c8	WP40 terrain-fitted junction heights
docs/research/wp40-quality-ore.md	research-or-decision-record	structural-only	20	62cccedba9305671d154295b8cb3729d1bb73e06b0ae45ef0a43b62d4fa54b2d	WP40 quality follow-up: natural ore persistence
docs/research/wp40-quality-review.md	historical-evidence	structural-only	68	54984c182fb088f6cc914eee84717923fd28c0a16b488256f70f5559d2fb400e	WP40 quality and fresh-server review record
docs/research/wp40-r7-cutover-preflight.md	research-or-decision-record	structural-only	440	ed620e8ccd4d2f987a4dee38b98d634868c5f7bfeaecaca7a0dd4bc2e7769806	WP40 R7 Atomic Cutover Preflight
docs/research/wp40-r7-implementation-contract.md	research-or-decision-record	structural-only	344	97585ae4e6eb205cc30e338a0783e243b6f3fe02bfededea0c1a81cbdd816867	WP40 R7 Implementation Contract
docs/research/wp40-r7-native-contract-candidate.md	research-or-decision-record	structural-only	691	a390959fcd7a1437a94741988fd8890ea643bc3cb5c501c1e62bf4ce20646b68	WP40 R7 Native/Input/Cutover Contract Candidate
docs/research/wp40-r7-ratification-review.md	historical-evidence	structural-only	96	5ff060fc6786e14bc6d552f6a6189685f0b870dd8dc418ded10ba305961a0c07	WP40 R7 Ratification Fold Review
docs/research/wp40-r8-cold-start-final-micro-evidence/README.md	historical-evidence	structural-only	22	f80f4ba4c0ee5442e6a63337f3a52a8d24fbcbb3ba435204272d6a772fddd4a3	WP40 R8 cold-start replacement micro-KAT evidence
docs/research/wp40-r8-mapgen-performance-plan.md	research-or-decision-record	structural-only	187	5a319a3f9435165b391b61e747cb2db55c38b93b842a499f58589f29c9e59267	WP40 R8 production mapgen performance hardening
docs/research/wp40-r8-mapgen-performance-review.md	historical-evidence	structural-only	104	41e806f570c481ee54b2f01f8e07148624900afa0d6b68a124c7b578968335ea	WP40 R8 mapgen performance review
docs/research/wp40-r8-performance-final-micro-evidence/README.md	historical-evidence	structural-only	37	c5fdda9fc1842876d8ab54123589b7b8a7e51d370e94b5d36b29027fd15e57b3	WP40 R8 performance final micro-KAT evidence
docs/research/wp40-r8-performance-final-micro-evidence/replacement/README.md	historical-evidence	structural-only	17	df3a76421599f8c2813540251ca30ab21ece450b73f5e2c9b11e6479a8913d72	Corrected replacement pair
docs/research/wp40-r8-pilot.md	research-or-decision-record	structural-only	689	ca2439003bfbb9aef7423e17475dd5ebf822df07404b2c12b39aa245721d4a53	WP40 R8 real-engine pilot record
docs/research/wp40-r8-preflight-review.md	historical-evidence	structural-only	710	fe2198a45350217c51bc7b5916a5f9759699b1010a5da8b82c86a1611c432589	WP40 R8 Preflight Review
docs/research/wp40-r8-runner-preflight.md	research-or-decision-record	structural-only	215	fb79e5f31d3a5182c5845e0978977f8e17fd1d1f0c45e9b4b22900c93b1225f7	WP40 R8 headless runner preflight
docs/research/wp40-r8-seed-visual-preflight.md	research-or-decision-record	structural-only	192	047dbda101968cf052acc42ecf96c70d96503096930b92fb9d06f15855c454cb	WP40 R8 Seed and Visual Preflight
docs/research/wp40-reality-corrections.md	research-or-decision-record	structural-only	914	f8a9e0187af9fbd27dcf39fd1cfb3b8bfbcba877028ab4fb712c0392e36c69d7	WP40 T2 Reality corrections R7--R19
docs/research/wp40-resource-sampling-evidence/README.md	historical-evidence	structural-only	58	233b9079ebeb0dd29b6992aa489a0026c1cb3ea71dabf53517975c4b2916bc46	Resource sampling prototype evidence
docs/research/wp40-resource-sampling-evidence/review.md	historical-evidence	structural-only	42	47e2b759af94e566f2572396e16dc38636af1bf5c0031957996549804e81c338	Independent prototype review receipt — 2026-09-13
docs/research/wp40-resource-sampling-integration-evidence/README.md	historical-evidence	structural-only	25	eb68b4673dffb29c51896774fb904a584decf70426c321861911058c1e89f88b	Resource-sampler integration evidence
docs/research/wp40-resource-sampling-integration-evidence/review.md	historical-evidence	structural-only	21	58793263540ec95dd29019c29b67ba94f28527b02f9766c4bfd8503f6a5dbb32	Independent final review — 2026-09-13
docs/research/wp40-resource-sampling-integration.md	research-or-decision-record	structural-only	89	4a4f7c2e3a0ee210dd7e52aa14860dfabcc43cf047e6808eb3e7312e7ae19105	Resource-root sampler adoption — 2026-09-13
docs/research/wp40-resource-sampling-prototype.md	research-or-decision-record	structural-only	142	db255ce4471da8fc91e49a6e012c87c71b4ff299282eb16b66b5273b17ca17dd	Resource-root sampling prototype — 2026-09-13
docs/research/wp40-simple-map-r2-review.md	historical-evidence	structural-only	90	6d5e8c2d585df53e3fe01d5649c307c224cb6e0a8627a501baa292588736a02c	WP40 Simple Map R2 Independent Review Record
docs/research/wp40-simple-map-r3-contract.md	research-or-decision-record	structural-only	924	3dc33e0cf38b60adf092261faedb09c68427eed74d8da473d51c3f4be9446f36	WP40 simple-map R3 vertical contract
docs/research/wp40-simple-map-r3-review.md	historical-evidence	structural-only	162	756e1a0240a9474975d6ce4a399a4f39c96eb9865a85eda7819c0d06172b2c82	WP40 Simple Map R3 Review
docs/research/wp40-simple-map-r4-contract.md	research-or-decision-record	structural-only	1073	2275eb17f814017e6bbd640006a0f78168a8c016b17de3747c7abf98d1549d2a	WP40 simple-map R4 geography and policy contract
docs/research/wp40-simple-map-r4-review.md	historical-evidence	structural-only	205	f0a8a59e43a678d388e92528f9d3bf4b3db49fa659548880ab094a5602070eab	WP40 Simple Map R4 Review
docs/research/wp40-simple-map-r5-contract.md	research-or-decision-record	structural-only	3796	30d4c267986e43f3f6abeec7cd27abc0f4d44565a0439f5df26f567f849a8fda	WP40 simple-map R5 typed-planner and disabled-adapter contract
docs/research/wp40-simple-map-r5-fable-task-c-report.md	research-or-decision-record	structural-only	75	5df5c7b8bc12b0f0d6c555d26861ae7602f91daef331683031e3b011ed8a6d67	Fable Task C — Bounded Completion Pass, WP40 simple-map R5 (commit `212f822d3bef8e87a48958ee2286adf00e525e87`)
docs/research/wp40-simple-map-r5-review.md	historical-evidence	structural-only	241	21cd9494e0ac717340b9d041efd2aff22cead8c16003f25e15de814e0085c863	WP40 Simple Map R5 Review
docs/research/wp40-simple-map-r6-contract-review.md	historical-evidence	structural-only	249	ffba613a9dbdbe73896f18fb8c389787978a569c62b2468d2613a98a4c68ec15	WP40 Simple Map R6 Contract Review Record
docs/research/wp40-simple-map-r6-contract.md	research-or-decision-record	structural-only	1240	814fbb7915c6c1590f65ec4d6c34b165543528a76c14db5f570cc8e9710a954f	WP40 Simple Map R6 Exact Contract
docs/research/wp40-simple-map-r6-decisions-review.md	historical-evidence	structural-only	94	64a13e8802938004556c99e8e1c3b39945d4c3b6d67ed0105a03256ab7f5fb5f	WP40 Simple Map R6 Decision-Closeout Review
docs/research/wp40-simple-map-r6-decisions.md	research-or-decision-record	structural-only	110	af0860e5d03239f9074510bca2247d9d46eabdce54cb425f0cd833f708ffcc58	WP40 Simple Map R6 Decision Record
docs/research/wp40-simple-map-r6-fable-task-a-report.md	research-or-decision-record	structural-only	154	792e8088210d91bf992466b8f95e907283917cecd0663ca0b9b13d75f92c2ba6	WP40 R6 pre-R5 package — adversarial audit (Fable Task A)
docs/research/wp40-simple-map-r6-fable-task-d-report.md	research-or-decision-record	structural-only	121	9c5aaa99ace6b3b9ce9af3ac7d721f7d82f733b1002c2e6b4e5eae6348b3a0bb	WP40 R6 Exact Contract — Hard-Lens Review (Fable Task D)
docs/research/wp40-simple-map-r6-preflight-review.md	historical-evidence	structural-only	112	aecdc4c1123bc854f5f4052a7d4f69037e258c89b743006106b68a2e62539a10	WP40 Simple Map R6 Preflight Review
docs/research/wp40-simple-map-r6-preflight.md	research-or-decision-record	structural-only	324	080f33293b52e5b2c274049907a033b7e11a9ca3c913a3e1f6fd9a11452043a3	WP40 Simple Map R6 Consolidated Preflight
docs/research/wp40-simple-map-r6-review.md	historical-evidence	structural-only	197	e0cd37ab0377976a9b16b5a7d1c8f3aacce063a2bc6fc9f3fe25b6e362d000b1	WP40 Simple Map R6 Review
docs/research/wp40-simple-map-r7-review.md	historical-evidence	structural-only	178	2847c1e46f99a0fdd75d49def26f79e8477ceb967631f1edd557400e9df074a5	WP40 Simple Map R7 Review
docs/research/wp40-simple-map-r8-contract.md	research-or-decision-record	structural-only	554	58b998f9f930c7fd46c055eedd8cb9f459fdb37ce0c858123acbfec6ff94a2de	WP40 simple-map R8 release and runtime contract
docs/research/wp40-simple-map-rebase-plan.md	research-or-decision-record	structural-only	1082	e31b619c2c3206a5f33968db2ce3868d2abf3c54fb6821232d1a5f13d870aee3	WP40 Simple Map Rebase Plan
docs/research/wp40-simple-map-v1e-r2-review.md	historical-evidence	structural-only	206	d4afbe1017072028924c51c1b02a45c4ed6f12198c9bddb614e164d86d24cb9d	WP40 Simple Map V1e R2 Review
docs/research/wp40-simple-map-v1e-refresh-contract.md	research-or-decision-record	structural-only	670	ab051ec231564d41b417cb963a291a3fb53a07a688c2a7f984076bdf2f096ecc	WP40 simple-map V1e focused R2 refresh contract
docs/research/wp40-source-authority.md	research-or-decision-record	structural-only	781	63ad1d8eeb234959cb455645c51fa6a60a56b9469e9d03093f130ec3dc6d1a8a	WP40 Compiled-Geometry Source Authority
docs/research/wp40-startup-manifest-evidence/README.md	historical-evidence	structural-only	21	cea723b197131f046625b78c0ab3986c7ef493ae916e4d9c622875ef157f47b0	Startup manifest evidence
docs/research/wp40-startup-manifest-fix.md	research-or-decision-record	structural-only	64	c38daee490ddd2144a3c5655f97c20c85e3b938cf3dd954916ef72175cef7820	R7 startup manifest repair — 2026-09-13
docs/research/wp40-t2-contracts.md	research-or-decision-record	structural-only	4007	5be8efb3d75184d6af63a2edbf13871cc50e5803a680c40daea43a06d5f43cf3	WP40 T2 package contracts
docs/research/wp40-t2-degeneracy-completeness.md	research-or-decision-record	structural-only	641	3eaf8e28d187cc6fc54cf4bdb946cfae06102490340a66e57c5a38b8ae9c8c73	WP40 T2 degeneracy-class completeness analysis
docs/research/wp40-t2-handover.md	research-or-decision-record	structural-only	250	cddfda7de5b9bd914069e79423aafaa91ea96ec227f35f194911700b60419e0a	WP40 T2 factual handover
docs/research/wp40-t2-plan.md	research-or-decision-record	structural-only	993	3a31fe147c6d967c07edc4a721cc85c800950152e5e88a8265bb86ec30168695	WP40 T2 execution plan and state
docs/research/wp40-t5-0-engine-probe-contract.md	research-or-decision-record	structural-only	2341	1b526a50a833f01366d13deb53f3b225eb34519563acfacb06e2a9632468fa4c	WP40 T5-0 engine-seam probe — package contract
docs/research/wp40-terrain-life-evidence/README.md	historical-evidence	structural-only	30	e3c025eca8a99486417ffbe66e4d1d904c1ebe30c8bdde3deea5a31d70c986aa	Integrated terrain-life validation
docs/research/wp40-terrain-life-geometry.md	research-or-decision-record	structural-only	91	d41125525ffbe5c86761444bd2f69bdaf42c23834ebac671252b7a2442c2dba6	WP40 terrain, POI and inland-water geometry contract
docs/research/wp40-terrain-life-polish.md	research-or-decision-record	structural-only	165	28fd39e508e9ef9f9fee84174fdca7bc92bdd39648cff1ff783d92d8fb802370	WP40 R8 terrain-life polish
docs/research/wp40-water-road-polish-evidence/README.md	historical-evidence	structural-only	24	09433e86c3c33d3774e34f066c971b8957f181bfc5547ccbcc3d69ecc3d57dd8	Water and road polish evidence
docs/research/wp40-water-road-polish-evidence/review.md	historical-evidence	structural-only	27	09032aa50740a0402c4a2aa90b976048e79644eec94f77ff821653de43ff8f90	Independent final review — 2026-09-13
docs/research/wp40-water-road-polish.md	research-or-decision-record	structural-only	142	e590550486232a9fec1ab6324237de411d4fc0c56f7128111e5a6c5f1a8bba1b	Water containment, hillside roads and banner faces — 2026-09-13
docs/research/wp41-engineering-brief.md	work-brief-needs-status-check	structural-only	506	828790e6bd4f12b532af2014d1da74ee55cec1e32c15cccb37e6223be7e1fc3f	WP41 Geographic PvP — Engineering Brief
docs/research/wp43_implementation_brief.md	research-or-decision-record	structural-only	188	71ab86bf0e350fa7e0c8a33c3e693eec414093cb3585dfb1baf4a886762fd833	WP43 Material Progression Retrofit — implementation brief
docs/research/wp43_review.md	historical-evidence	structural-only	100	e6365cd72adf9dba6c3f109fce554b6c7f28547711ca39e3593046a245eaf4b0	WP43 Independent Review Record
